id	userid	score	bubble_attention_mean	bubble_attention_std	bubble_baseline_mean	bubble_baseline_std	z	trials	created_at	updated_at
437	a2f7c8fcb0	0.55	0.13425076797563	1.0231079603128	-0.38096828247212	0.94181989638123	-1.04	1	2023-06-09 15:47:42	2023-06-09 15:47:42
438	20c6cf9b66	0.10	0.14792077137453	0.85660303739598	0.067429495960575	0.78779135526258	0.79	1	2023-06-09 17:31:17	2023-06-09 17:31:17
439	20c6cf9b66	0.31	-0.096801332651137	0.81303296845093	-0.38075472302843	0.91888368895646	-0.35	1	2023-06-09 17:37:11	2023-06-09 17:37:11
440	20c6cf9b66	-0.19	0.079810471000394	0.95014934585535	0.27369202079929	1.0069594016497	0.20	1	2023-06-09 17:38:02	2023-06-09 17:38:02
441	20c6cf9b66	-0.63	-0.48641476251596	0.93498743149649	0.20205748386989	1.0974923506387	-1.51	1	2023-06-09 17:38:43	2023-06-09 17:38:43
442	8f75ebcd08	0.46	0.37266183514048	1.0894994873876	-0.18007343040083	1.1975216635577	-0.91	1	2023-06-09 17:42:38	2023-06-09 17:42:38
443	59b5d6e957	-0.02	-0.39408174778008	1.0123775258926	-0.38173104248083	0.68993146210853	1.85	1	2023-06-09 17:54:52	2023-06-09 17:54:52
444	2d87584287	0.50	0.32854043201237	1.4938644784538	-0.10661908449124	0.86326766468618	-0.46	1	2023-06-09 19:17:29	2023-06-09 19:17:29
445	2d87584287	-0.16	0.15737957710664	0.59544822870162	0.26563717549012	0.66637061658657	0.34	1	2023-06-09 19:18:15	2023-06-09 19:18:15
446	20c6cf9b66	0.32	-0.10656273270688	0.85972298876908	-0.37002808184883	0.82281170278411	-0.30	1	2023-06-09 20:31:17	2023-06-09 20:31:17
447	4f4adcbf8c	-0.46	-0.31516747242117	0.96328325689625	0.16283931058719	1.0387760231665	-0.89	1	2023-06-09 20:44:27	2023-06-09 20:44:27
448	20c6cf9b66	-0.17	-0.19604455556329	1.1475353367767	-0.045048984055454	0.90655145167113	0.47	1	2023-06-09 20:57:07	2023-06-09 20:57:07
449	82d9256209	0.60	0.28505319921352	1.1017776095364	-0.27002808205656	0.93069609105662	-1.11	1	2023-06-09 21:18:05	2023-06-09 21:18:05
450	476599a230	0.14	0.17006539463998	0.97014943968267	0.026258531069825	1.0206503999793	0.48	1	2023-06-09 21:39:24	2023-06-09 21:39:24
451	82d9256209	-0.30	-0.33825855855448	0.83743513398785	0.054370295469668	1.3106153285782	-0.46	1	2023-06-09 22:02:36	2023-06-09 22:02:36
452	d2f9efba65	0.33	0.45683699381539	0.89636750508527	0.10960478510041	1.0595719694704	-0.45	1	2023-06-09 22:44:46	2023-06-09 22:44:46
453	0f90e85205	-0.12	0.13172119445699	0.83918379298696	0.24502159057008	0.96895902721355	0.60	1	2023-06-09 23:34:24	2023-06-09 23:34:24
454	6e6f826db5	0.50	0.2780681213791	0.6809209689705	-0.066449358139649	0.69147572225243	-0.97	1	2023-06-09 23:54:44	2023-06-09 23:54:44
455	20c6cf9b66	0.38	0.031355445385622	0.9846729789753	-0.31717598140617	0.90825927584252	-0.50	1	2023-06-10 00:21:30	2023-06-10 00:21:30
456	20c6cf9b66	-0.18	0.097666248513121	0.78877428775531	0.26379169946585	0.93521596732496	0.23	1	2023-06-10 00:31:41	2023-06-10 00:31:41
457	d66d90b56a	0.20	-0.05658154602582	0.91806320214147	-0.31037994655942	1.245045059179	0.04	1	2023-06-10 00:41:12	2023-06-10 00:41:12
458	20c6cf9b66	0.20	0.21017954039292	1.0141843977188	0.0081169295075478	1.0093460137345	0.19	1	2023-06-10 00:41:43	2023-06-10 00:41:43
459	20c6cf9b66	0.04	0.38361429665377	0.99378290831067	0.34433112993447	1.0844535602791	1.38	1	2023-06-10 00:42:42	2023-06-10 00:42:42
460	8cc2bc8742	-0.42	-0.0126773821742	0.82218191082651	0.30294000673493	0.74543510113635	-0.63	1	2023-06-10 05:45:40	2023-06-10 05:45:40
461	59b5d6e957	-0.01	-0.26315523506657	1.2037295193805	-0.25941017796116	0.73414221596972	2.39	1	2023-06-10 11:35:42	2023-06-10 11:35:42
462	59b5d6e957	-0.27	-0.31797683364078	1.0955560362684	-0.0065152858876778	1.1434001826566	-0.16	1	2023-06-10 12:19:26	2023-06-10 12:19:26
463	59b5d6e957	0.18	-0.26425567996508	0.85439156999846	-0.3995990204387	0.77011868116698	0.36	1	2023-06-10 12:20:13	2023-06-10 12:20:13
464	59b5d6e957	-0.63	-0.20185537391387	1.1606397539324	0.21793486179259	0.66769655678603	-0.77	1	2023-06-10 12:21:55	2023-06-10 12:21:55
465	59b5d6e957	-0.17	-0.062925234362393	1.2737345811848	0.10311479758767	0.98637474931353	0.48	1	2023-06-10 12:23:01	2023-06-10 12:23:01
466	fff8c30e58	-0.33	0.21209142746367	0.72833396505872	0.51836209139918	0.92791578294179	-0.50	1	2023-06-10 14:35:15	2023-06-10 14:35:15
467	59b5d6e957	0.36	0.073550523146418	1.024038930751	-0.23559806616988	0.85913584291265	-0.35	1	2023-06-10 15:20:24	2023-06-10 15:20:24
468	1ace86a860	-0.05	0.16226268671698	0.7744640958534	0.22705751980426	1.3717348849614	1.13	1	2023-06-10 19:25:56	2023-06-10 19:25:56
469	283f666c49	0.25	0.063502677009626	1.1962362323336	-0.21703349396283	1.1318994256376	0.00	1	2023-06-10 19:56:13	2023-06-10 19:56:13
470	2d75bac27a	-0.01	-0.231766830901	0.96843555078643	-0.22053811172419	1.2673052755253	2.01	1	2023-06-10 21:18:51	2023-06-10 21:18:51
471	8c0e8dcf0f	-0.29	-0.21123414009002	1.2712121663506	0.062850693242105	0.93575338760102	-0.02	1	2023-06-10 23:20:18	2023-06-10 23:20:18
472	8c0e8dcf0f	0.61	0.13554803399803	0.82816531919596	-0.30588679128063	0.72955726851581	-1.17	1	2023-06-10 23:29:21	2023-06-10 23:29:21
473	8c0e8dcf0f	-0.53	0.23065437780889	1.150738894381	0.59886025957955	0.70094061349823	-0.57	1	2023-06-10 23:31:15	2023-06-10 23:31:15
474	20c6cf9b66	0.28	0.038900045966183	0.71126972870439	-0.22948363739167	0.97053328652787	-0.30	1	2023-06-11 04:29:25	2023-06-11 04:29:25
475	20c6cf9b66	-0.10	0.24210541890124	0.86499319331819	0.37137176487781	1.2995192944517	0.65	1	2023-06-11 04:30:21	2023-06-11 04:30:21
476	20c6cf9b66	0.43	-0.060427583165254	0.72683879291456	-0.5449905271833	1.1265159697967	-0.99	1	2023-06-11 04:31:23	2023-06-11 04:31:23
477	20c6cf9b66	0.27	0.02064799758948	0.97356113752524	-0.18844313902942	0.76127596564083	0.01	1	2023-06-11 04:32:28	2023-06-11 04:32:28
478	20c6cf9b66	-0.39	-0.25788112731343	1.2344975229035	0.11802244474311	0.97334386435663	-0.39	1	2023-06-11 04:33:23	2023-06-11 04:33:23
479	8cc2bc8742	0.26	0.097662866649889	1.0718120019952	-0.11348293267122	0.79981573582319	0.08	1	2023-06-11 06:03:28	2023-06-11 06:03:28
480	8cc2bc8742	0.12	0.10062915649876	0.95659491819067	0.008317299119805	0.79147278270417	0.73	1	2023-06-11 06:04:17	2023-06-11 06:04:17
481	8cc2bc8742	0.15	0.20840599919371	0.92888033244848	0.046233925228245	1.1019678024547	0.40	1	2023-06-11 06:05:05	2023-06-11 06:05:05
482	8cc2bc8742	-0.09	-0.062599188768965	1.0700406771612	0.0092993201880552	0.82335701488906	0.97	1	2023-06-11 06:05:45	2023-06-11 06:05:45
483	59b5d6e957	-1.04	-0.63126542143318	0.84406102586043	0.049711229727151	0.65657484610484	-2.13	1	2023-06-11 06:48:29	2023-06-11 06:48:29
484	59b5d6e957	-0.18	-0.13783213424979	0.64059374445182	0.054532670486279	1.0798566063973	0.11	1	2023-06-11 06:49:27	2023-06-11 06:49:27
485	59b5d6e957	0.27	0.21242959860099	1.1109869627909	-0.055231902519496	1.0002589623292	-0.05	1	2023-06-11 06:50:17	2023-06-11 06:50:17
486	59b5d6e957	-0.02	0.067756681748164	0.92617011091284	0.08753554667217	0.82195149511343	1.64	1	2023-06-11 06:51:20	2023-06-11 06:51:20
487	59b5d6e957	-0.11	-0.15152280031134	1.0195050052659	-0.057458002994652	0.82591279249944	0.76	1	2023-06-11 06:52:52	2023-06-11 06:52:52
488	59b5d6e957	0.63	0.1697833039098	1.3031872427062	-0.49881807195466	1.0565264511431	-1.17	1	2023-06-11 06:54:01	2023-06-11 06:54:01
489	59b5d6e957	0.13	-0.0047898286329976	0.91910466657525	-0.13572306256307	1.0262121382557	0.54	1	2023-06-11 06:55:44	2023-06-11 06:55:44
490	59b5d6e957	0.28	-0.11751683136196	0.96312550143272	-0.33360862607239	0.76355649014708	-0.03	1	2023-06-11 07:16:00	2023-06-11 07:16:00
491	59b5d6e957	0.46	0.2384613702513	0.77017324236885	-0.26778418216426	1.1023371990754	-1.06	1	2023-06-11 07:16:52	2023-06-11 07:16:52
492	59b5d6e957	0.19	0.031314721538904	0.70130409618159	-0.15792755576767	1.013721349171	0.11	1	2023-06-11 07:17:36	2023-06-11 07:17:36
493	59b5d6e957	0.16	0.0092861002941058	0.96175247532196	-0.18595119243322	1.2172765788986	0.30	1	2023-06-11 07:18:24	2023-06-11 07:18:24
494	59b5d6e957	0.04	-0.091648510066041	0.76122871995038	-0.13526856464703	1.212047268183	1.30	1	2023-06-11 07:19:12	2023-06-11 07:19:12
495	59b5d6e957	-0.08	-0.36976746774509	0.92964543141082	-0.27579933906083	1.1868703371421	0.86	1	2023-06-11 07:20:38	2023-06-11 07:20:38
496	59b5d6e957	0.12	0.0091832646469007	0.94418663606561	-0.10378075027874	0.94546426830728	0.64	1	2023-06-11 07:21:25	2023-06-11 07:21:25
497	59b5d6e957	0.39	0.12646520453033	0.64324785442397	-0.32837425772909	1.1656430532969	-0.90	1	2023-06-11 07:49:51	2023-06-11 07:49:51
498	59b5d6e957	0.29	0.36945278579348	0.96011526104426	-0.0085518140616245	1.2835375961974	-0.38	1	2023-06-11 07:50:46	2023-06-11 07:50:46
499	59b5d6e957	0.32	0.43259679821702	1.0761274433299	0.047579393878495	1.206809431343	-0.39	1	2023-06-11 07:51:37	2023-06-11 07:51:37
500	59b5d6e957	0.25	-0.020080494059355	1.1047259859917	-0.21869998860589	0.80938516037294	0.17	1	2023-06-11 07:52:35	2023-06-11 07:52:35
501	59b5d6e957	0.04	-0.27801231296201	1.0549085687817	-0.32340195476841	1.1906175166812	1.34	1	2023-06-11 07:54:25	2023-06-11 07:54:25
502	236545b4bc	-0.55	-0.52424662108717	0.89417975684593	0.09222178542617	1.1263503766999	-1.30	1	2023-06-11 08:17:23	2023-06-11 08:17:23
503	59b5d6e957	0.07	0.24555102073461	0.71691577047922	0.16224244388433	1.1649850798739	0.88	1	2023-06-11 11:14:03	2023-06-11 11:14:03
504	59b5d6e957	-0.12	-0.034561452889315	1.0243778286287	0.086463590350488	1.0135838582158	0.64	1	2023-06-11 11:15:00	2023-06-11 11:15:00
505	59b5d6e957	0.11	0.045896950313696	0.95491181030453	-0.09500540855367	1.2305289760685	0.58	1	2023-06-11 11:15:52	2023-06-11 11:15:52
506	59b5d6e957	0.05	0.31324398423252	0.67468159694728	0.26349070514757	1.0470204546589	1.15	1	2023-06-11 11:16:52	2023-06-11 11:16:52
507	fff8c30e58	-0.19	-0.13581299994357	0.87603854973599	0.13049819167238	1.4011795616074	0.06	1	2023-06-11 12:54:00	2023-06-11 12:54:00
508	20c6cf9b66	0.05	-0.27042433841351	0.95238496204517	-0.31831651245397	0.94959361203839	1.21	1	2023-06-11 16:14:15	2023-06-11 16:14:15
509	e9390c54e4	-0.27	0.13723310147383	0.87209594917106	0.42676735713709	1.0916847606259	-0.22	1	2023-06-11 18:13:41	2023-06-11 18:13:41
510	8a2808b850	-0.56	-0.5480467845385	0.9932516289432	-0.056145676132937	0.87520848512024	-1.05	1	2023-06-12 08:44:24	2023-06-12 08:44:24
511	bda1283c07	-0.01	-0.082991598989786	1.1557738617949	-0.074246499951168	1.1199682062047	2.12	1	2023-06-12 08:55:37	2023-06-12 08:55:37
512	bda1283c07	0.08	0.19233531301876	0.89765142960736	0.10993142721625	1.0003477089126	0.87	1	2023-06-12 08:56:18	2023-06-12 08:56:18
513	33ddebe4c7	0.01	0.099280908941013	0.67608997961815	0.086713479968907	1.0899748808051	1.87	1	2023-06-12 10:37:26	2023-06-12 10:37:26
514	33ddebe4c7	-0.11	0.025140847024128	1.0216993136632	0.13830757758006	1.0148084082342	0.69	1	2023-06-12 10:38:36	2023-06-12 10:38:36
515	33ddebe4c7	-0.24	-0.058335972439637	1.0196506003004	0.20973549422119	1.1361524348628	-0.03	1	2023-06-12 10:39:33	2023-06-12 10:39:33
516	33ddebe4c7	0.32	0.12466982550828	1.09961669737	-0.20498024329175	1.0270894251299	-0.28	1	2023-06-12 10:41:09	2023-06-12 10:41:09
517	33ddebe4c7	-0.27	-0.35316404218993	1.0559745184552	-0.08171743340744	1.0183055712875	-0.09	1	2023-06-12 10:42:03	2023-06-12 10:42:03
518	9e6cd99660	-0.57	-0.54220480122068	1.1723961450891	-0.11310966452736	0.74707051370473	-0.74	1	2023-06-12 13:03:11	2023-06-12 13:03:11
519	fff8c30e58	0.05	0.22555590663799	1.0713693437311	0.15718710387628	1.2980006858268	1.14	1	2023-06-12 13:17:28	2023-06-12 13:17:28
520	20c6cf9b66	-0.51	-0.24787385669057	1.3238618381014	0.29994351066207	1.0733445010292	-0.81	1	2023-06-12 15:39:50	2023-06-12 15:39:50
521	20c6cf9b66	0.61	0.43334887937843	0.83728220392288	-0.1042620750116	0.87478262629131	-1.37	1	2023-06-12 19:42:29	2023-06-12 19:42:29
522	20c6cf9b66	0.07	0.13901434535594	1.0520347714042	0.051840360634221	1.1941319674211	0.95	1	2023-06-12 19:43:30	2023-06-12 19:43:30
523	20c6cf9b66	0.62	0.42019374851938	1.24711230444	-0.21014010137353	1.0190453457659	-1.13	1	2023-06-12 19:44:15	2023-06-12 19:44:15
524	20c6cf9b66	0.22	0.24284796542259	1.0591046073778	0.032480261648896	0.94872857770309	0.15	1	2023-06-12 19:45:01	2023-06-12 19:45:01
525	20c6cf9b66	-0.43	-0.30912786342717	1.0572839814008	0.048705058658853	0.82941919772969	-0.54	1	2023-06-12 19:56:25	2023-06-12 19:56:25
526	20c6cf9b66	-0.04	0.20963991575842	0.70265814909998	0.24611403399419	0.98662360166541	1.31	1	2023-06-12 19:57:21	2023-06-12 19:57:21
527	20c6cf9b66	0.09	-0.10171090772207	0.89924681451942	-0.1708289029819	0.73259603790649	0.89	1	2023-06-12 19:58:11	2023-06-12 19:58:11
528	4b0d1303da	0.17	-0.0032484179084054	0.94625088011298	-0.16306365719594	0.91493176785607	0.33	1	2023-06-12 20:04:20	2023-06-12 20:04:20
529	1309e0c93b	-0.52	-0.064130436425531	0.70471827123721	0.49674827721482	1.0703866990575	-1.33	1	2023-06-12 20:48:16	2023-06-12 20:48:16
530	59b5d6e957	0.31	0.40896321831127	0.93241664061152	0.038308659925763	1.188997122871	-0.43	1	2023-06-13 05:10:17	2023-06-13 05:10:17
531	f519e5e8ad	0.29	-0.044647594877379	0.75345684061691	-0.30136560190737	0.87075005894203	-0.31	1	2023-06-13 05:29:39	2023-06-13 05:29:39
532	59b5d6e957	-0.07	-0.15313514604004	1.0545485944289	-0.076996109051355	1.049108291635	0.99	1	2023-06-13 05:35:51	2023-06-13 05:35:51
533	59b5d6e957	0.19	-0.27480610793074	0.9409042637111	-0.53228180069632	1.329792328934	0.08	1	2023-06-13 05:50:15	2023-06-13 05:50:15
534	551ffb1b22	-0.18	-0.11145981810264	1.2920025602121	0.12730132801298	1.3377238447449	0.28	1	2023-06-13 13:29:44	2023-06-13 13:29:44
535	7d83126d79	-0.01	-0.0099864460886156	0.7951731797355	0.0048594784475862	1.1895090572475	1.84	1	2023-06-13 17:25:20	2023-06-13 17:25:20
536	7d83126d79	0.03	-0.080568666784608	0.97369796636805	-0.10003037604062	0.75697354431796	1.65	1	2023-06-13 17:26:11	2023-06-13 17:26:11
537	59b5d6e957	0.14	0.34455195274001	1.1659449431163	0.22806100375982	0.85310120344468	0.67	1	2023-06-13 20:56:33	2023-06-13 20:56:33
538	65fc3500be	0.13	0.37111232870695	0.72608942087377	0.28307279848779	0.69451700207197	0.61	1	2023-06-13 23:29:47	2023-06-13 23:29:47
539	54e9c8b08d	-0.46	-0.20234352192314	1.0665864258971	0.17751873087527	0.81977114230476	-0.62	1	2023-06-14 01:30:32	2023-06-14 01:30:32
540	fff8c30e58	-0.10	-0.15906876286803	1.0113519413908	-0.045864001427988	1.1053325793524	0.72	1	2023-06-14 13:45:38	2023-06-14 13:45:38
