id	userid	game_name	z	score	skill	trials	level	created_at	updated_at
322	375388b3da	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
323	375388b3da	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
324	375388b3da	location	0.00	0.00	0.00	0	1	NULL	NULL
325	375388b3da	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
326	375388b3da	card	0.00	0.00	0.00	0	1	NULL	NULL
327	375388b3da	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
328	375388b3da	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
329	375388b3da	lottery	0.00	0.00	0.00	0	1	NULL	NULL
330	375388b3da	lottery	0.00	0.00	0.00	0	1	NULL	NULL
331	9b31e99ae9	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
332	9b31e99ae9	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
333	9b31e99ae9	location	0.00	0.00	0.00	0	1	NULL	NULL
334	9b31e99ae9	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
335	9b31e99ae9	card	0.00	0.00	0.00	0	1	NULL	NULL
336	9b31e99ae9	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
337	9b31e99ae9	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
338	9b31e99ae9	lottery	0.00	0.00	0.00	0	1	NULL	NULL
339	9b31e99ae9	lottery	0.00	0.00	0.00	0	1	NULL	NULL
340	ff92c2f177	remote_viewing	0.56	39.17	2.61	20	2	2023-05-27 14:24:16	2023-05-27 14:24:16
341	ff92c2f177	long_remote_viewing	-1.20	9.96	0.66	2	2	2023-05-27 14:31:35	2023-05-27 14:31:35
342	ff92c2f177	location	0.07	28.28	1.89	60	2	2023-05-27 14:07:05	2023-05-27 14:07:05
343	ff92c2f177	bubbles	-0.43	19.31	1.29	4	2	2023-06-03 16:06:55	2023-06-03 16:06:55
344	ff92c2f177	card	0.00	26.89	1.79	10	2	2023-05-27 14:28:41	2023-05-27 14:28:41
345	ff92c2f177	sequential_card	0.28	32.74	2.18	10	2	2023-05-27 14:26:49	2023-05-27 14:26:49
346	ff92c2f177	card_draw	-0.85	13.59	0.91	10	2	2023-05-27 14:17:38	2023-05-27 14:17:38
347	ff92c2f177	lottery	-6.36	0.06	0.00	1	2	2023-05-27 13:56:17	2023-05-27 13:56:17
348	ff92c2f177	lottery	-6.36	0.06	0.00	1	2	2023-05-27 13:56:17	2023-05-27 13:56:17
349	95842a1959	remote_viewing	0.00	26.89	1.79	20	2	2023-05-15 20:07:28	2023-05-15 20:07:28
350	95842a1959	long_remote_viewing	1.03	50.81	3.39	2	2	2023-05-15 20:21:29	2023-05-15 20:21:29
351	95842a1959	location	-0.43	19.31	1.29	20	2	2023-05-15 20:16:16	2023-05-15 20:16:16
352	95842a1959	bubbles	1.71	67.04	4.47	1	2	2023-05-15 20:10:26	2023-05-15 20:10:26
353	95842a1959	card	0.00	0.00	0.00	0	1	NULL	NULL
354	95842a1959	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
355	95842a1959	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
356	95842a1959	lottery	0.00	0.00	0.00	0	1	NULL	NULL
357	95842a1959	lottery	0.00	0.00	0.00	0	1	NULL	NULL
358	4ffa985d48	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
359	4ffa985d48	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
360	4ffa985d48	location	0.00	0.00	0.00	0	1	NULL	NULL
361	4ffa985d48	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
362	4ffa985d48	card	0.00	0.00	0.00	0	1	NULL	NULL
363	4ffa985d48	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
364	4ffa985d48	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
365	4ffa985d48	lottery	0.00	0.00	0.00	0	1	NULL	NULL
366	4ffa985d48	lottery	0.00	0.00	0.00	0	1	NULL	NULL
367	432b5bd604	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
368	432b5bd604	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
369	432b5bd604	location	0.00	0.00	0.00	0	1	NULL	NULL
370	432b5bd604	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
371	432b5bd604	card	0.00	0.00	0.00	0	1	NULL	NULL
372	432b5bd604	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
373	432b5bd604	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
374	432b5bd604	lottery	0.00	0.00	0.00	0	1	NULL	NULL
375	432b5bd604	lottery	0.00	0.00	0.00	0	1	NULL	NULL
376	7d83126d79	remote_viewing	0.00	26.89	1.79	20	2	2023-06-13 17:15:42	2023-06-13 17:15:42
377	7d83126d79	long_remote_viewing	0.15	29.91	1.99	2	2	2023-06-13 17:19:03	2023-06-13 17:19:03
378	7d83126d79	location	1.67	66.15	4.41	20	2	2023-06-13 17:24:08	2023-06-13 17:24:08
379	7d83126d79	bubbles	2.47	81.27	5.42	2	2	2023-06-13 17:26:11	2023-06-13 17:26:11
380	7d83126d79	card	-1.12	10.74	0.72	20	2	2023-06-13 17:28:08	2023-06-13 17:28:08
381	7d83126d79	sequential_card	-0.21	22.97	1.53	10	2	2023-06-13 17:29:58	2023-06-13 17:29:58
382	7d83126d79	card_draw	-1.13	10.62	0.71	10	2	2023-06-13 19:06:22	2023-06-13 19:06:22
383	7d83126d79	lottery	0.20	30.96	2.06	2	2	2023-06-13 19:09:43	2023-06-13 19:09:43
384	7d83126d79	lottery	0.20	30.96	2.06	2	2	2023-06-13 19:09:43	2023-06-13 19:09:43
385	d9e9aa0dc2	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
386	d9e9aa0dc2	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
387	d9e9aa0dc2	location	0.00	0.00	0.00	0	1	NULL	NULL
388	d9e9aa0dc2	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
389	d9e9aa0dc2	card	0.00	0.00	0.00	0	1	NULL	NULL
390	d9e9aa0dc2	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
391	d9e9aa0dc2	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
392	d9e9aa0dc2	lottery	0.00	0.00	0.00	0	1	NULL	NULL
393	d9e9aa0dc2	lottery	0.00	0.00	0.00	0	1	NULL	NULL
394	1e4fa70f92	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
395	1e4fa70f92	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
396	1e4fa70f92	location	0.00	0.00	0.00	0	1	NULL	NULL
397	1e4fa70f92	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
398	1e4fa70f92	card	0.00	0.00	0.00	0	1	NULL	NULL
399	1e4fa70f92	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
400	1e4fa70f92	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
401	1e4fa70f92	lottery	0.00	0.00	0.00	0	1	NULL	NULL
402	1e4fa70f92	lottery	0.00	0.00	0.00	0	1	NULL	NULL
403	98f9b11282	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
404	98f9b11282	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
405	98f9b11282	location	0.00	0.00	0.00	0	1	NULL	NULL
406	98f9b11282	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
407	98f9b11282	card	0.00	0.00	0.00	0	1	NULL	NULL
408	98f9b11282	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
409	98f9b11282	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
410	98f9b11282	lottery	0.00	0.00	0.00	0	1	NULL	NULL
411	98f9b11282	lottery	0.00	0.00	0.00	0	1	NULL	NULL
412	ce726aec72	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
413	ce726aec72	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
414	ce726aec72	location	0.00	0.00	0.00	0	1	NULL	NULL
415	ce726aec72	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
416	ce726aec72	card	0.00	0.00	0.00	0	1	NULL	NULL
417	ce726aec72	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
418	ce726aec72	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
419	ce726aec72	lottery	0.00	0.00	0.00	0	1	NULL	NULL
420	ce726aec72	lottery	0.00	0.00	0.00	0	1	NULL	NULL
421	7df81c6077	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
422	7df81c6077	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
423	7df81c6077	location	0.00	0.00	0.00	0	1	NULL	NULL
424	7df81c6077	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
425	7df81c6077	card	0.00	0.00	0.00	0	1	NULL	NULL
426	7df81c6077	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
427	7df81c6077	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
428	7df81c6077	lottery	0.00	0.00	0.00	0	1	NULL	NULL
429	7df81c6077	lottery	0.00	0.00	0.00	0	1	NULL	NULL
430	fce55e0fda	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
431	fce55e0fda	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
432	fce55e0fda	location	0.00	0.00	0.00	0	1	NULL	NULL
433	fce55e0fda	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
434	fce55e0fda	card	0.00	0.00	0.00	0	1	NULL	NULL
435	fce55e0fda	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
436	fce55e0fda	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
437	fce55e0fda	lottery	0.00	0.00	0.00	0	1	NULL	NULL
438	fce55e0fda	lottery	0.00	0.00	0.00	0	1	NULL	NULL
439	43f861d575	remote_viewing	0.00	26.89	1.79	20	2	2023-05-19 03:42:21	2023-05-19 03:42:21
440	43f861d575	long_remote_viewing	-0.08	25.39	1.69	2	2	2023-05-19 03:49:47	2023-05-19 03:49:47
441	43f861d575	location	-0.90	13.01	0.87	20	2	2023-05-19 03:45:06	2023-05-19 03:45:06
442	43f861d575	bubbles	-1.27	9.36	0.62	1	2	2023-05-19 03:43:25	2023-05-19 03:43:25
443	43f861d575	card	0.00	0.00	0.00	0	1	NULL	NULL
444	43f861d575	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
445	43f861d575	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
446	43f861d575	lottery	0.00	0.00	0.00	0	1	NULL	NULL
447	43f861d575	lottery	0.00	0.00	0.00	0	1	NULL	NULL
448	551ffb1b22	remote_viewing	0.40	35.34	2.36	360	3	2023-06-13 13:28:56	2023-06-13 13:28:56
449	551ffb1b22	long_remote_viewing	-0.21	23.05	1.54	20	3	2023-06-13 13:36:58	2023-06-13 13:36:58
450	551ffb1b22	location	4.38	96.72	6.45	200	2	2023-06-13 13:33:04	2023-06-13 13:33:04
451	551ffb1b22	bubbles	0.18	30.51	2.03	10	3	2023-06-13 13:29:44	2023-06-13 13:29:44
452	551ffb1b22	card	-0.13	24.34	1.62	21	2	2023-05-13 15:55:22	2023-05-13 15:55:22
453	551ffb1b22	sequential_card	-0.30	21.47	1.43	20	2	2023-05-13 15:57:30	2023-05-13 15:57:30
454	551ffb1b22	card_draw	-0.85	13.59	0.91	10	2	2023-05-13 15:59:16	2023-05-13 15:59:16
455	551ffb1b22	lottery	1.40	59.87	3.99	1	2	2023-05-13 16:00:13	2023-05-13 16:00:13
456	551ffb1b22	lottery	1.40	59.87	3.99	1	2	2023-05-13 16:00:13	2023-05-13 16:00:13
457	d2f9efba65	remote_viewing	5.53	98.93	6.60	40	2	2023-06-09 22:37:47	2023-06-09 22:37:47
458	d2f9efba65	long_remote_viewing	0.19	30.81	2.05	2	2	2023-06-10 00:01:28	2023-06-10 00:01:28
459	d2f9efba65	location	0.84	46.01	3.07	20	2	2023-06-09 22:52:07	2023-06-09 22:52:07
460	d2f9efba65	bubbles	-0.45	19.00	1.27	1	2	2023-06-09 22:44:46	2023-06-09 22:44:46
461	d2f9efba65	card	0.00	0.00	0.00	0	1	NULL	NULL
462	d2f9efba65	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
463	d2f9efba65	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
464	d2f9efba65	lottery	0.00	0.00	0.00	0	1	NULL	NULL
465	d2f9efba65	lottery	0.00	0.00	0.00	0	1	NULL	NULL
466	ce56b4e838	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
467	ce56b4e838	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
468	ce56b4e838	location	0.00	0.00	0.00	0	1	NULL	NULL
469	ce56b4e838	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
470	ce56b4e838	card	0.00	0.00	0.00	0	1	NULL	NULL
471	ce56b4e838	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
472	ce56b4e838	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
473	ce56b4e838	lottery	0.00	0.00	0.00	0	1	NULL	NULL
474	ce56b4e838	lottery	0.00	0.00	0.00	0	1	NULL	NULL
475	d271fc83a3	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
476	d271fc83a3	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
477	d271fc83a3	location	0.00	0.00	0.00	0	1	NULL	NULL
478	d271fc83a3	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
479	d271fc83a3	card	0.00	0.00	0.00	0	1	NULL	NULL
480	d271fc83a3	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
481	d271fc83a3	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
482	d271fc83a3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
483	d271fc83a3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
484	8536ba8804	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
485	8536ba8804	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
486	8536ba8804	location	0.00	0.00	0.00	0	1	NULL	NULL
487	8536ba8804	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
488	8536ba8804	card	0.00	0.00	0.00	0	1	NULL	NULL
489	8536ba8804	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
490	8536ba8804	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
491	8536ba8804	lottery	0.00	0.00	0.00	0	1	NULL	NULL
492	8536ba8804	lottery	0.00	0.00	0.00	0	1	NULL	NULL
493	c592018917	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
494	c592018917	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
495	c592018917	location	0.00	0.00	0.00	0	1	NULL	NULL
496	c592018917	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
497	c592018917	card	0.00	0.00	0.00	0	1	NULL	NULL
498	c592018917	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
499	c592018917	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
500	c592018917	lottery	0.00	0.00	0.00	0	1	NULL	NULL
501	c592018917	lottery	0.00	0.00	0.00	0	1	NULL	NULL
502	cfa64fd443	remote_viewing	0.00	26.89	1.79	40	2	2023-05-17 21:27:09	2023-05-17 21:27:09
503	cfa64fd443	long_remote_viewing	-0.74	14.99	1.00	8	2	2023-05-17 21:45:04	2023-05-17 21:45:04
504	cfa64fd443	location	2.70	84.57	5.64	40	2	2023-05-17 21:30:05	2023-05-17 21:30:05
505	cfa64fd443	bubbles	-0.79	14.28	0.95	6	3	2023-05-17 21:42:54	2023-05-17 21:42:54
506	cfa64fd443	card	0.91	47.81	3.19	30	2	2023-05-17 21:47:52	2023-05-17 21:47:52
507	cfa64fd443	sequential_card	0.25	32.03	2.14	20	2	2023-05-17 21:49:58	2023-05-17 21:49:58
508	cfa64fd443	card_draw	-0.57	17.22	1.15	10	2	2023-05-13 15:26:39	2023-05-13 15:26:39
509	cfa64fd443	lottery	-6.07	0.08	0.01	6	3	2023-05-17 21:39:30	2023-05-17 21:39:30
510	cfa64fd443	lottery	-6.07	0.08	0.01	6	3	2023-05-17 21:39:30	2023-05-17 21:39:30
511	5b84771544	remote_viewing	-0.56	17.36	1.16	80	2	2023-05-23 19:10:22	2023-05-23 19:10:22
512	5b84771544	long_remote_viewing	-0.76	14.74	0.98	6	2	2023-05-23 19:14:52	2023-05-23 19:14:52
513	5b84771544	location	3.33	91.10	6.07	60	2	2023-05-23 19:12:51	2023-05-23 19:12:51
514	5b84771544	bubbles	-0.29	21.59	1.44	4	2	2023-05-23 19:11:17	2023-05-23 19:11:17
515	5b84771544	card	0.00	0.00	0.00	0	1	NULL	NULL
516	5b84771544	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
517	5b84771544	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
518	5b84771544	lottery	0.00	0.00	0.00	0	1	NULL	NULL
519	5b84771544	lottery	0.00	0.00	0.00	0	1	NULL	NULL
520	9731be9cca	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
521	9731be9cca	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
522	9731be9cca	location	0.00	0.00	0.00	0	1	NULL	NULL
523	9731be9cca	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
524	9731be9cca	card	0.00	0.00	0.00	0	1	NULL	NULL
525	9731be9cca	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
526	9731be9cca	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
527	9731be9cca	lottery	0.00	0.00	0.00	0	1	NULL	NULL
528	9731be9cca	lottery	0.00	0.00	0.00	0	1	NULL	NULL
529	73d798e224	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
530	73d798e224	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
531	73d798e224	location	0.00	0.00	0.00	0	1	NULL	NULL
532	73d798e224	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
533	73d798e224	card	0.00	0.00	0.00	0	1	NULL	NULL
534	73d798e224	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
535	73d798e224	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
536	73d798e224	lottery	0.00	0.00	0.00	0	1	NULL	NULL
537	73d798e224	lottery	0.00	0.00	0.00	0	1	NULL	NULL
538	92047f788c	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
539	92047f788c	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
540	92047f788c	location	0.00	0.00	0.00	0	1	NULL	NULL
541	92047f788c	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
542	92047f788c	card	0.00	0.00	0.00	0	1	NULL	NULL
543	92047f788c	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
544	92047f788c	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
545	92047f788c	lottery	0.00	0.00	0.00	0	1	NULL	NULL
546	92047f788c	lottery	0.00	0.00	0.00	0	1	NULL	NULL
547	90a8c8d80e	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
548	90a8c8d80e	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
549	90a8c8d80e	location	0.00	0.00	0.00	0	1	NULL	NULL
550	90a8c8d80e	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
551	90a8c8d80e	card	0.00	0.00	0.00	0	1	NULL	NULL
552	90a8c8d80e	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
553	90a8c8d80e	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
554	90a8c8d80e	lottery	0.00	0.00	0.00	0	1	NULL	NULL
555	90a8c8d80e	lottery	0.00	0.00	0.00	0	1	NULL	NULL
556	e6e30c037d	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
557	e6e30c037d	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
558	e6e30c037d	location	0.00	0.00	0.00	0	1	NULL	NULL
559	e6e30c037d	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
560	e6e30c037d	card	0.00	0.00	0.00	0	1	NULL	NULL
561	e6e30c037d	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
562	e6e30c037d	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
563	e6e30c037d	lottery	0.00	0.00	0.00	0	1	NULL	NULL
564	e6e30c037d	lottery	0.00	0.00	0.00	0	1	NULL	NULL
565	33ddebe4c7	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
566	33ddebe4c7	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
567	33ddebe4c7	location	0.00	0.00	0.00	0	1	NULL	NULL
568	33ddebe4c7	bubbles	0.97	49.15	3.28	5	2	2023-06-12 10:42:03	2023-06-12 10:42:03
569	33ddebe4c7	card	-1.12	10.74	0.72	20	2	2023-05-14 11:00:48	2023-05-14 11:00:48
570	33ddebe4c7	sequential_card	0.25	32.04	2.14	30	2	2023-05-14 17:42:10	2023-05-14 17:42:10
571	33ddebe4c7	card_draw	-1.00	11.95	0.80	20	2	2023-06-12 10:28:23	2023-06-12 10:28:23
572	33ddebe4c7	lottery	-11.09	0.00	0.00	8	3	2023-06-12 10:36:05	2023-06-12 10:36:05
573	33ddebe4c7	lottery	-11.09	0.00	0.00	8	3	2023-06-12 10:36:05	2023-06-12 10:36:05
574	8ffdeb1f1b	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
575	8ffdeb1f1b	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
576	8ffdeb1f1b	location	0.00	0.00	0.00	0	1	NULL	NULL
577	8ffdeb1f1b	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
578	8ffdeb1f1b	card	0.00	0.00	0.00	0	1	NULL	NULL
579	8ffdeb1f1b	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
580	8ffdeb1f1b	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
581	8ffdeb1f1b	lottery	0.00	0.00	0.00	0	1	NULL	NULL
582	8ffdeb1f1b	lottery	0.00	0.00	0.00	0	1	NULL	NULL
583	22b0d21533	remote_viewing	0.79	44.82	2.99	40	2	2023-05-16 23:21:20	2023-05-16 23:21:20
584	22b0d21533	long_remote_viewing	0.14	29.76	1.98	2	2	2023-05-16 23:28:42	2023-05-16 23:28:42
585	22b0d21533	location	-0.27	21.93	1.46	20	2	2023-05-16 23:23:38	2023-05-16 23:23:38
586	22b0d21533	bubbles	0.64	41.10	2.74	1	2	2023-05-16 23:22:16	2023-05-16 23:22:16
587	22b0d21533	card	0.00	0.00	0.00	0	1	NULL	NULL
588	22b0d21533	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
589	22b0d21533	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
590	22b0d21533	lottery	0.00	0.00	0.00	0	1	NULL	NULL
591	22b0d21533	lottery	0.00	0.00	0.00	0	1	NULL	NULL
592	0419eeb874	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
593	0419eeb874	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
594	0419eeb874	location	0.00	0.00	0.00	0	1	NULL	NULL
595	0419eeb874	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
596	0419eeb874	card	0.00	0.00	0.00	0	1	NULL	NULL
597	0419eeb874	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
598	0419eeb874	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
599	0419eeb874	lottery	0.00	0.00	0.00	0	1	NULL	NULL
600	0419eeb874	lottery	0.00	0.00	0.00	0	1	NULL	NULL
601	c747db03a2	remote_viewing	1.68	66.37	4.42	20	2	2023-05-14 20:34:31	2023-05-14 20:34:31
602	c747db03a2	long_remote_viewing	-0.40	19.85	1.32	2	2	2023-05-14 20:49:22	2023-05-14 20:49:22
603	c747db03a2	location	-1.39	8.39	0.56	20	2	2023-05-14 20:40:52	2023-05-14 20:40:52
604	c747db03a2	bubbles	-0.37	20.26	1.35	1	2	2023-05-14 20:35:51	2023-05-14 20:35:51
605	c747db03a2	card	0.00	0.00	0.00	0	1	NULL	NULL
606	c747db03a2	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
607	c747db03a2	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
608	c747db03a2	lottery	0.00	0.00	0.00	0	1	NULL	NULL
609	c747db03a2	lottery	0.00	0.00	0.00	0	1	NULL	NULL
610	2d87584287	remote_viewing	1.98	72.71	4.85	40	2	2023-06-09 19:13:12	2023-06-09 19:13:12
611	2d87584287	long_remote_viewing	0.09	28.63	1.91	3	2	2023-06-09 19:14:25	2023-06-09 19:14:25
612	2d87584287	location	1.13	53.25	3.55	20	2	2023-06-09 19:16:42	2023-06-09 19:16:42
613	2d87584287	bubbles	-0.08	25.26	1.68	2	2	2023-06-09 19:18:15	2023-06-09 19:18:15
614	2d87584287	card	0.00	26.89	1.79	20	2	2023-06-09 19:19:33	2023-06-09 19:19:33
615	2d87584287	sequential_card	-0.15	24.08	1.61	20	2	2023-06-09 19:21:46	2023-06-09 19:21:46
616	2d87584287	card_draw	0.80	44.99	3.00	20	2	2023-06-09 19:25:15	2023-06-09 19:25:15
617	2d87584287	lottery	-3.51	1.09	0.07	2	2	2023-06-09 19:26:08	2023-06-09 19:26:08
618	2d87584287	lottery	-3.51	1.09	0.07	2	2	2023-06-09 19:26:08	2023-06-09 19:26:08
619	622f2d330f	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
620	622f2d330f	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
621	622f2d330f	location	0.00	0.00	0.00	0	1	NULL	NULL
622	622f2d330f	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
623	622f2d330f	card	0.00	0.00	0.00	0	1	NULL	NULL
624	622f2d330f	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
625	622f2d330f	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
626	622f2d330f	lottery	0.00	0.00	0.00	0	1	NULL	NULL
627	622f2d330f	lottery	0.00	0.00	0.00	0	1	NULL	NULL
628	476599a230	remote_viewing	-0.40	19.85	1.32	40	2	2023-06-09 21:35:00	2023-06-09 21:35:00
629	476599a230	long_remote_viewing	0.94	48.63	3.24	4	2	2023-06-09 22:27:33	2023-06-09 22:27:33
630	476599a230	location	0.13	29.62	1.97	40	2	2023-06-09 21:43:25	2023-06-09 21:43:25
631	476599a230	bubbles	0.85	46.22	3.08	2	2	2023-06-09 21:39:25	2023-06-09 21:39:25
632	476599a230	card	0.00	0.00	0.00	0	1	NULL	NULL
633	476599a230	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
634	476599a230	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
635	476599a230	lottery	0.00	0.00	0.00	0	1	NULL	NULL
636	476599a230	lottery	0.00	0.00	0.00	0	1	NULL	NULL
637	6e6f826db5	remote_viewing	0.56	39.17	2.61	20	2	2023-06-09 23:53:49	2023-06-09 23:53:49
638	6e6f826db5	long_remote_viewing	-1.44	8.00	0.53	2	2	2023-06-10 00:00:08	2023-06-10 00:00:08
639	6e6f826db5	location	1.27	56.71	3.78	20	2	2023-06-09 23:57:42	2023-06-09 23:57:42
640	6e6f826db5	bubbles	-0.97	12.24	0.82	1	2	2023-06-09 23:54:44	2023-06-09 23:54:44
641	6e6f826db5	card	0.00	0.00	0.00	0	1	NULL	NULL
642	6e6f826db5	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
643	6e6f826db5	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
644	6e6f826db5	lottery	0.00	0.00	0.00	0	1	NULL	NULL
645	6e6f826db5	lottery	0.00	0.00	0.00	0	1	NULL	NULL
